,event_time,user_id,article_id,watch_time,comment_count
768524,2022-09-20T10:32:40.134261+09:00,cNfvsJ5bSjeKQQCAxBo6bx,--zxacZcBe_wMdNoYxit_Q==,0,68
744791,2022-09-20T10:32:49.239886+09:00,dJZuD7UuTVqpzhW--6ef9w,--zxacZcBe_wMdNoYxit_Q==,0,68
35738,2022-09-20T10:32:49.729150+09:00,e40OhVWBTJOdYB0PAA2XbB,--zxacZcBe_wMdNoYxit_Q==,0,68
122087,2022-09-20T10:32:59.880557+09:00,efUagrPSR9CWhX6C9bzP7b,--zxacZcBe_wMdNoYxit_Q==,0,68
71581,2022-09-20T10:33:41.319611+09:00,f-7SS2a6QK29RvxSsKXTPO,--zxacZcBe_wMdNoYxit_Q==,0,68
346728,2022-09-20T10:33:51.740275+09:00,cwW5Aqh7ReGgDiLXiY3j9t,--zxacZcBe_wMdNoYxit_Q==,0,68
331470,2022-09-20T10:33:56.654344+09:00,cJ_9DOkVRkyYgbFC_Nbw1L,--zxacZcBe_wMdNoYxit_Q==,0,68
409710,2022-09-20T10:33:57.838612+09:00,d0G0Kf8xT1ysWstM449stI,--zxacZcBe_wMdNoYxit_Q==,0,68
820703,2022-09-20T10:34:06.978279+09:00,ePPRz-wLQ4a1GNuF7JPqAg,--zxacZcBe_wMdNoYxit_Q==,0,68
435897,2022-09-20T10:34:49.488121+09:00,fCldnG2vQ0-2XRxi8qIoBH,--zxacZcBe_wMdNoYxit_Q==,0,68
768525,2022-09-20T10:35:16.224885+09:00,dAEuSv9mQlaC6BKDsuMgsc,--zxacZcBe_wMdNoYxit_Q==,0,68
716526,2022-09-20T10:35:47.612984+09:00,e5xx2Ud8SR6xnlckUi0p6y,--zxacZcBe_wMdNoYxit_Q==,0,68
383649,2022-09-20T10:35:49.915538+09:00,fwM82vxmTr2D8Iz2VpnkPi,--zxacZcBe_wMdNoYxit_Q==,0,68
17102,2022-09-20T10:35:50.735570+09:00,eD4od1tOTqCxvFlTlQC_4K,--zxacZcBe_wMdNoYxit_Q==,0,68
95891,2022-09-20T10:36:05.069188+09:00,fRGfmAHWQkmfUyx01AnjZt,--zxacZcBe_wMdNoYxit_Q==,0,68
872835,2022-09-20T10:36:08.764947+09:00,c-qTK2tF4ErAriTFRrF7z2,--zxacZcBe_wMdNoYxit_Q==,0,68
376112,2022-09-20T10:36:46.103414+09:00,cWr3CSSIRm2q06oWLXLn2p,--zxacZcBe_wMdNoYxit_Q==,34,68
591960,2022-09-20T10:36:52.220804+09:00,cMu6BN8L7EIzihphgFPTYQ,--zxacZcBe_wMdNoYxit_Q==,0,68
95890,2022-09-20T10:36:56.002211+09:00,eWtz5R78Skm7L-TIasRMJR,--zxacZcBe_wMdNoYxit_Q==,0,68
200694,2022-09-20T10:37:21.224389+09:00,eVvkAW2DTtCvYRhZFDkWLN,--zxacZcBe_wMdNoYxit_Q==,0,68
122088,2022-09-20T10:38:09.833992+09:00,fs_5kw-JK0glgi0B8e49Hv,--zxacZcBe_wMdNoYxit_Q==,0,68
768526,2022-09-20T10:38:40.329916+09:00,c7JLfjDNQ9KOk_gKjWkLa3,--zxacZcBe_wMdNoYxit_Q==,0,68
383647,2022-09-20T10:38:49.654845+09:00,dJ-8uyASQpqj5PUe2y5lfJ,--zxacZcBe_wMdNoYxit_Q==,0,68
568153,2022-09-20T10:40:02.688735+09:00,dYOuJP5GQRSslChNhjUJbx,--zxacZcBe_wMdNoYxit_Q==,0,68
550067,2022-09-20T10:40:07.190342+09:00,fT4YlaadHk0WhO5T7ruUb9,--zxacZcBe_wMdNoYxit_Q==,0,68
497910,2022-09-20T10:40:27.737000+09:00,dv-Q6zHMQd6n8uJY0LEcfu,--zxacZcBe_wMdNoYxit_Q==,0,68
794586,2022-09-20T10:40:46.508077+09:00,d_AQGaZPA0F4uhSZKJOxaR,--zxacZcBe_wMdNoYxit_Q==,0,68
516243,2022-09-20T10:41:30.302176+09:00,dkqaJTexTqCUhYp8FURi0F,--zxacZcBe_wMdNoYxit_Q==,0,68
435899,2022-09-20T10:41:34.410305+09:00,fgPkNOCoRzGpt-p84WIMUr,--zxacZcBe_wMdNoYxit_Q==,0,68
279178,2022-09-20T10:41:35.514245+09:00,d5avEgf-RzGlAHZWkuvieQ,--zxacZcBe_wMdNoYxit_Q==,0,68
176372,2022-09-20T10:42:02.230574+09:00,cgcNgU-9QGq8WgSqI5lJoV,--zxacZcBe_wMdNoYxit_Q==,0,68
357662,2022-09-20T10:42:11.136866+09:00,fCaycOsLSU_0ry8yan-z8q,--zxacZcBe_wMdNoYxit_Q==,7,68
17103,2022-09-20T10:42:25.387729+09:00,fls9a4J1Ro2TE8lPuJlJTt,--zxacZcBe_wMdNoYxit_Q==,0,68
229016,2022-09-20T10:42:33.644583+09:00,foy4qm-0QY2m4iNvU3qLC7,--zxacZcBe_wMdNoYxit_Q==,0,68
200695,2022-09-20T10:42:39.210188+09:00,fdXhHPJbQNeegMyAYQ6yEX,--zxacZcBe_wMdNoYxit_Q==,0,68
838944,2022-09-20T10:42:41.149873+09:00,cMBciR8xQhuWfRuA7czMs5,--zxacZcBe_wMdNoYxit_Q==,0,68
591957,2022-09-20T10:42:53.070160+09:00,cL1kfuQzS8CP8OZ8r9Hit0,--zxacZcBe_wMdNoYxit_Q==,0,68
794587,2022-09-20T10:42:56.336684+09:00,cV5W35zGS1aRrR84xydKBS,--zxacZcBe_wMdNoYxit_Q==,0,68
279192,2022-09-20T10:43:29.715289+09:00,cncMsYj5QNak8pdC84k6i4,--zxacZcBe_wMdNoYxit_Q==,53,68
463815,2022-09-20T10:43:41.674926+09:00,eN6mNhxyQHCAxXATlQO-JA,--zxacZcBe_wMdNoYxit_Q==,121,68
357670,2022-09-20T10:43:46.166422+09:00,dV2hYE3ITPK-H_Rn5XyweY,--zxacZcBe_wMdNoYxit_Q==,157,68
846459,2022-09-20T10:43:56.747162+09:00,caSez5bJQrWesWB-WTo74r,--zxacZcBe_wMdNoYxit_Q==,0,68
813124,2022-09-20T10:45:04.622394+09:00,dmSD4kS_oEazi_xV0NU_g4,--zxacZcBe_wMdNoYxit_Q==,0,68
122083,2022-09-20T10:45:11.054058+09:00,dA-1a9GdTOiUybkduhrnzO,--zxacZcBe_wMdNoYxit_Q==,0,68
357667,2022-09-20T10:45:17.591226+09:00,ci280DUPRmaW-kVBOHCemH,--zxacZcBe_wMdNoYxit_Q==,0,68
229022,2022-09-20T10:45:18.204201+09:00,fpChzbq2TPm2dmX5fOy-4A,--zxacZcBe_wMdNoYxit_Q==,0,68
307157,2022-09-20T10:45:29.487828+09:00,e1JJFzbZSEK0zoEdaG1s6F,--zxacZcBe_wMdNoYxit_Q==,0,68
158121,2022-09-20T10:45:54.304660+09:00,ch2LtTGuQ3y_14OG3Or5D9,--zxacZcBe_wMdNoYxit_Q==,0,68
744792,2022-09-20T10:46:38.951132+09:00,fqmRCCi6QQ22oeOv6hZGB3,--zxacZcBe_wMdNoYxit_Q==,0,68
435893,2022-09-20T10:46:44.248224+09:00,e-TFJDAsQaylFA68kY4kjU,--zxacZcBe_wMdNoYxit_Q==,0,68
122084,2022-09-20T10:48:39.526657+09:00,eO7jQNmcSRaYyaOFnMtdcP,--zxacZcBe_wMdNoYxit_Q==,0,68
568154,2022-09-20T10:48:42.787518+09:00,dAdK7Uu3ikAfpejwgSuaTa,--zxacZcBe_wMdNoYxit_Q==,0,68
307155,2022-09-20T10:48:57.903464+09:00,cLIqnR0nQuyQr-fxuxugcA,--zxacZcBe_wMdNoYxit_Q==,0,68
463811,2022-09-20T10:49:18.873386+09:00,fA8ndUnQSJCjlncoVhMRDS,--zxacZcBe_wMdNoYxit_Q==,61,68
71582,2022-09-20T10:50:12.739774+09:00,cOKyloQQRE6BZHWwactlg5,--zxacZcBe_wMdNoYxit_Q==,0,68
794584,2022-09-20T10:50:22.498755+09:00,c1JiZ1EEToSEwUuaoRmfrI,--zxacZcBe_wMdNoYxit_Q==,0,68
229017,2022-09-20T10:50:35.275624+09:00,eElWygovT-q_b_97ZQVmj2,--zxacZcBe_wMdNoYxit_Q==,0,68
255181,2022-09-20T10:50:37.454724+09:00,dTjNzFm1RliiB1TQ7Ui88V,--zxacZcBe_wMdNoYxit_Q==,0,68
323804,2022-09-20T10:51:24.300944+09:00,dyeOft94QTmM1EtXzypD_6,--zxacZcBe_wMdNoYxit_Q==,0,68
88386,2022-09-20T10:51:50.984567+09:00,euoT9LyuRASu6OQm5J7065,--zxacZcBe_wMdNoYxit_Q==,0,68
148183,2022-09-20T10:51:59.756845+09:00,f4mY1K8nQQ2pGhVarlRXhc,--zxacZcBe_wMdNoYxit_Q==,0,68
872836,2022-09-20T10:52:22.743430+09:00,e0OsPJFsQliaMlBB0bkAP5,--zxacZcBe_wMdNoYxit_Q==,37,68
229023,2022-09-20T10:52:28.088718+09:00,fPAk0drUTMmvrNoO70xTI3,--zxacZcBe_wMdNoYxit_Q==,0,68
176374,2022-09-20T10:52:31.618605+09:00,cgFye9AhSsqw1RiNfVHDjq,--zxacZcBe_wMdNoYxit_Q==,0,68
872832,2022-09-20T10:52:35.854974+09:00,fY1uu_UlSUSMutCBwP2kXm,--zxacZcBe_wMdNoYxit_Q==,29,68
489922,2022-09-20T10:52:55.508599+09:00,cwTRMVlHSsOWZKQ8JBpgwE,--zxacZcBe_wMdNoYxit_Q==,0,68
279196,2022-09-20T10:53:34.780259+09:00,cPH65k9BSs2ZBIL5962P9p,--zxacZcBe_wMdNoYxit_Q==,0,68
307158,2022-09-20T10:54:21.133785+09:00,cxW8IQ1CRmWXf_K30I7MoF,--zxacZcBe_wMdNoYxit_Q==,0,68
716527,2022-09-20T10:54:21.985189+09:00,dMjcLbVoX0BBs8_rkZNbKJ,--zxacZcBe_wMdNoYxit_Q==,0,68
323810,2022-09-20T10:54:26.617494+09:00,cx-OX0JBQyapgkeA75g-lN,--zxacZcBe_wMdNoYxit_Q==,0,68
383648,2022-09-20T10:54:45.136913+09:00,ckwxu5yhTFq_m7md-W2Jrc,--zxacZcBe_wMdNoYxit_Q==,0,68
463812,2022-09-20T10:55:24.065577+09:00,dhSSfMaRQRCA18TttgL2Bi,--zxacZcBe_wMdNoYxit_Q==,0,68
435901,2022-09-20T10:55:27.044035+09:00,dyuQoLpIRO6A7lNqcb_Lr0,--zxacZcBe_wMdNoYxit_Q==,28,68
279193,2022-09-20T10:55:28.141558+09:00,eOPH7GnaQVuZDm5pu_JSxt,--zxacZcBe_wMdNoYxit_Q==,0,68
148184,2022-09-20T10:55:43.728142+09:00,eYIjoFWITcujx2tTDcEfUA,--zxacZcBe_wMdNoYxit_Q==,97,68
820705,2022-09-20T10:55:59.114900+09:00,dP-LR-l-Shi1NaOB6-vt5C,--zxacZcBe_wMdNoYxit_Q==,0,68
768522,2022-09-20T10:56:05.946057+09:00,c5N8WaQ2SUqkv7BFwjc5F5,--zxacZcBe_wMdNoYxit_Q==,0,68
557495,2022-09-20T10:56:08.390058+09:00,eMsGrg2qSYawNoGg4VdxFQ,--zxacZcBe_wMdNoYxit_Q==,0,68
279177,2022-09-20T10:56:27.698521+09:00,dbPSu6CkR1mpb3LRQzOOEd,--zxacZcBe_wMdNoYxit_Q==,0,68
255178,2022-09-20T10:56:49.242293+09:00,fgDoYlG2R8-IKnTvD8uPHC,--zxacZcBe_wMdNoYxit_Q==,0,68
176373,2022-09-20T10:56:59.932815+09:00,fLwxTsz1iEnckTE83Q-5yA,--zxacZcBe_wMdNoYxit_Q==,0,68
331468,2022-09-20T10:57:07.214969+09:00,eH1RjgPcYUB5rY0jncsCvw,--zxacZcBe_wMdNoYxit_Q==,0,68
409711,2022-09-20T10:57:32.035754+09:00,eT1z_N1GRIiH4-hVmiP9Hs,--zxacZcBe_wMdNoYxit_Q==,0,68
516244,2022-09-20T10:58:16.016309+09:00,frqREzrzQv2RDLFX2modJC,--zxacZcBe_wMdNoYxit_Q==,0,68
148180,2022-09-20T10:58:20.149521+09:00,eBHW-BW4ToajmUAd-NndEo,--zxacZcBe_wMdNoYxit_Q==,1,68
71583,2022-09-20T10:59:19.865732+09:00,fLROtllHS1Gfy4XdgdXWE8,--zxacZcBe_wMdNoYxit_Q==,0,68
477141,2022-09-20T10:59:37.448471+09:00,edVT7hcLS7SlLNnCaN-xTh,--zxacZcBe_wMdNoYxit_Q==,0,68
122085,2022-09-20T10:59:38.274620+09:00,e-vBBHs2T5ey7QUP2rauPX,--zxacZcBe_wMdNoYxit_Q==,0,68
200697,2022-09-20T10:59:50.172801+09:00,cStDnj8fSg6pSzZcv_y1l_,--zxacZcBe_wMdNoYxit_Q==,0,68
568156,2022-09-20T11:00:32.920054+09:00,eBlOFqkUQy2SOP1bMMfuA8,--zxacZcBe_wMdNoYxit_Q==,0,68
550020,2022-09-20T11:00:33.573232+09:00,ftuTVsZlQieUAHRE4MUdiU,--zxacZcBe_wMdNoYxit_Q==,0,68
200699,2022-09-20T11:00:38.136645+09:00,cO2By6XjTZ-TnzrSJv3lr0,--zxacZcBe_wMdNoYxit_Q==,0,68
716530,2022-09-20T11:00:49.806297+09:00,fGkdVKofTpO4dyGZdidPy0,--zxacZcBe_wMdNoYxit_Q==,0,68
95894,2022-09-20T11:00:50.232308+09:00,dQF2jSqJSAqacgbsy-pGjF,--zxacZcBe_wMdNoYxit_Q==,0,68
591963,2022-09-20T11:01:15.057186+09:00,fGlxHHN6QmaspPArXrM9Ol,--zxacZcBe_wMdNoYxit_Q==,71,68
794588,2022-09-20T11:01:37.150419+09:00,eGL9gNKhSFedJL-RcymRCn,--zxacZcBe_wMdNoYxit_Q==,11,68
279200,2022-09-20T11:01:45.263439+09:00,edaW9TFVT6-mizPAbuLa9g,--zxacZcBe_wMdNoYxit_Q==,0,68
768528,2022-09-20T11:01:53.581356+09:00,f_7DtCW_QaWSNfAqxrmri9,--zxacZcBe_wMdNoYxit_Q==,120,68
279197,2022-09-20T11:02:07.509111+09:00,c8kCZTGWRDWXic9NKptypL,--zxacZcBe_wMdNoYxit_Q==,62,68
148185,2022-09-20T11:02:12.672517+09:00,dXBkQ0EkR0uefRYQPoPloA,--zxacZcBe_wMdNoYxit_Q==,0,68
279198,2022-09-20T11:02:13.173205+09:00,d4Ae4n1eT8mt4GOXMWFS3x,--zxacZcBe_wMdNoYxit_Q==,49,68
43262,2022-09-20T11:02:16.059766+09:00,cApPwSpqRV-gRGPeRzh97c,--zxacZcBe_wMdNoYxit_Q==,0,68
229024,2022-09-20T11:02:29.118314+09:00,fTtBUGd0RjqFqQNA-DQjyQ,--zxacZcBe_wMdNoYxit_Q==,23,68
268245,2022-09-20T11:02:56.639713+09:00,c6Iy4SjGT3-I15mktb7oG4,--zxacZcBe_wMdNoYxit_Q==,216,68
568157,2022-09-20T11:03:22.934709+09:00,dzzKIoAmRxu6w0Z2Q6Y_5t,--zxacZcBe_wMdNoYxit_Q==,0,68
255184,2022-09-20T11:03:23.079102+09:00,eVFApXc2SEWse4T9T0BxHr,--zxacZcBe_wMdNoYxit_Q==,0,68
279199,2022-09-20T11:03:25.580435+09:00,eg97JsdGRACSuDhLrwSP1R,--zxacZcBe_wMdNoYxit_Q==,0,68
176375,2022-09-20T11:03:40.645679+09:00,dvPtTBmvT1mviLqV2JmOzf,--zxacZcBe_wMdNoYxit_Q==,0,68
820707,2022-09-20T11:03:51.828191+09:00,egfGMiflRpqZJK_RmjyO4U,--zxacZcBe_wMdNoYxit_Q==,0,68
716531,2022-09-20T11:04:15.886844+09:00,cbXKjgpqQAKGam4ugRA3wl,--zxacZcBe_wMdNoYxit_Q==,0,68
200698,2022-09-20T11:04:26.617163+09:00,ec_IARvbQHqiWRiTxWO9eF,--zxacZcBe_wMdNoYxit_Q==,0,68
357671,2022-09-20T11:04:50.889355+09:00,c0I-R2BtTWyFBm0lH_zGfQ,--zxacZcBe_wMdNoYxit_Q==,0,68
176376,2022-09-20T11:04:55.041035+09:00,fLKGIOuid0ckpbBJv49Alu,--zxacZcBe_wMdNoYxit_Q==,0,68
229026,2022-09-20T11:05:53.359353+09:00,eJBno687RV6DEVeeocC5-C,--zxacZcBe_wMdNoYxit_Q==,0,68
463816,2022-09-20T11:06:07.639416+09:00,cSM1eG1YSg2qgZsFXzIbgd,--zxacZcBe_wMdNoYxit_Q==,0,68
43278,2022-09-20T11:06:22.324679+09:00,cE43siFyQvaSFnuNIJdHvc,--zxacZcBe_wMdNoYxit_Q==,0,68
787058,2022-09-20T11:06:32.944464+09:00,eQG2zrHKRhizUiYLwBPz_m,--zxacZcBe_wMdNoYxit_Q==,0,68
122089,2022-09-20T11:07:39.875993+09:00,eKMOoMM5SC2bMsxwA4I_Yn,--zxacZcBe_wMdNoYxit_Q==,0,68
716528,2022-09-20T11:07:48.769738+09:00,fvbZWwQUTxuF7oxAyvr6Rn,--zxacZcBe_wMdNoYxit_Q==,0,68
148186,2022-09-20T11:08:11.538257+09:00,eAstKMf6TEmW8LM7juHKSm,--zxacZcBe_wMdNoYxit_Q==,5,68
122090,2022-09-20T11:08:24.931447+09:00,dwHs-KOzSK-Gtv9uuQ1ovo,--zxacZcBe_wMdNoYxit_Q==,0,68
279201,2022-09-20T11:08:43.295047+09:00,cfyHA7gOSbKQ8RlkLa29s6,--zxacZcBe_wMdNoYxit_Q==,0,68
540124,2022-09-20T11:08:46.745249+09:00,ejXCvVorTIupaqIzDQF28X,--zxacZcBe_wMdNoYxit_Q==,0,68
71584,2022-09-20T11:08:51.309518+09:00,ekZfDRN7qUNAsMT7DEXmAb,--zxacZcBe_wMdNoYxit_Q==,0,68
744793,2022-09-20T11:09:04.703384+09:00,e-yj_3tRT1KjgrYMvHeUbZ,--zxacZcBe_wMdNoYxit_Q==,0,68
268338,2022-09-20T11:09:13.175709+09:00,eH96ACOPTCKb-sJXVVe3IU,--zxacZcBe_wMdNoYxit_Q==,0,68
872838,2022-09-20T11:09:17.165065+09:00,dQgu7oW0SG-FfL3xQWz9ZH,--zxacZcBe_wMdNoYxit_Q==,0,68
71585,2022-09-20T11:09:33.826343+09:00,cAMjAkGDS82FMvIM75N_Qf,--zxacZcBe_wMdNoYxit_Q==,0,68
716529,2022-09-20T11:09:45.377786+09:00,eTqRbC5WTPGlDq3fodUKce,--zxacZcBe_wMdNoYxit_Q==,0,68
95893,2022-09-20T11:10:14.218758+09:00,en2X80yMRsiF-HMfVby00M,--zxacZcBe_wMdNoYxit_Q==,0,68
744795,2022-09-20T11:10:51.188810+09:00,dTxDLUgEQ0W6glBpqSnFMM,--zxacZcBe_wMdNoYxit_Q==,0,68
591964,2022-09-20T11:10:54.920645+09:00,fmQUfRycSKGzPHONssyItw,--zxacZcBe_wMdNoYxit_Q==,0,68
263370,2022-09-20T11:11:07.805645+09:00,dAvju_CdTo2IUNfqPllY9P,--zxacZcBe_wMdNoYxit_Q==,0,68
540125,2022-09-20T11:11:30.729857+09:00,fzF6h1PZTGqyryN5CzlJd0,--zxacZcBe_wMdNoYxit_Q==,0,68
591962,2022-09-20T11:11:52.846565+09:00,dnV2346WdUwAlDnFScag_I,--zxacZcBe_wMdNoYxit_Q==,0,68
43274,2022-09-20T11:12:04.559094+09:00,f3MH20TiB0GyiTMaNbtOYy,--zxacZcBe_wMdNoYxit_Q==,0,68
508634,2022-09-20T11:12:04.966846+09:00,cwY65ZX0QnCfm4xONZPzeh,--zxacZcBe_wMdNoYxit_Q==,0,68
508642,2022-09-20T11:12:19.365355+09:00,d4ZJ97YzQd6SMaK12p686f,--zxacZcBe_wMdNoYxit_Q==,1,68
122091,2022-09-20T11:12:35.145874+09:00,eByUWfM5TD63u23-oQuHpP,--zxacZcBe_wMdNoYxit_Q==,0,68
516245,2022-09-20T11:12:48.420669+09:00,dFaqeACQQhGcqcswQb0D2z,--zxacZcBe_wMdNoYxit_Q==,0,68
787064,2022-09-20T11:13:34.050088+09:00,cxUlmAm-QIC2Z1za5o80kg,--zxacZcBe_wMdNoYxit_Q==,53,68
435902,2022-09-20T11:13:49.242322+09:00,cf4RtNz-TlOkAsjgjWrXJ3,--zxacZcBe_wMdNoYxit_Q==,0,68
451144,2022-09-20T11:13:57.605542+09:00,eVJWn3w8CUDQledAUGKc0i,--zxacZcBe_wMdNoYxit_Q==,0,68
111113,2022-09-20T11:14:19.744640+09:00,fcEr4OMOR1Sn0Q7_xYX3xK,--zxacZcBe_wMdNoYxit_Q==,0,68
733980,2022-09-20T11:14:22.864715+09:00,f3K15Bb_QNuEdN95vY3qdJ,--zxacZcBe_wMdNoYxit_Q==,0,68
148187,2022-09-20T11:14:36.147779+09:00,fUW2hVITQ0WylbbVyGkgw1,--zxacZcBe_wMdNoYxit_Q==,0,68
43275,2022-09-20T11:14:38.519222+09:00,fPvMyBIBQFO24kkJiOKfO7,--zxacZcBe_wMdNoYxit_Q==,0,68
64046,2022-09-20T11:14:51.358727+09:00,dEXmHhlWbkqrvHYaSucPBG,--zxacZcBe_wMdNoYxit_Q==,0,68
516246,2022-09-20T11:14:56.191107+09:00,fDwOpEBrRLSK9BCoE5DwvB,--zxacZcBe_wMdNoYxit_Q==,0,68
820706,2022-09-20T11:14:56.401252+09:00,ewx7fQfyakKOrP_YIFktv8,--zxacZcBe_wMdNoYxit_Q==,12,68
744794,2022-09-20T11:15:06.621539+09:00,dH4IGAfqSqqZHLhmq8_uE3,--zxacZcBe_wMdNoYxit_Q==,58,68
402300,2022-09-20T11:15:06.694616+09:00,dZRf7MkdRS-53Gun_JH-J-,--zxacZcBe_wMdNoYxit_Q==,0,68
872837,2022-09-20T11:15:06.966564+09:00,cjHxw3viM0VDu56TgBSrWz,--zxacZcBe_wMdNoYxit_Q==,0,68
872839,2022-09-20T11:16:06.144496+09:00,erBuCoE9RHqvU3a15BIkY8,--zxacZcBe_wMdNoYxit_Q==,0,68
435903,2022-09-20T11:16:10.216187+09:00,cjZ6eGF5RWizdvhBFnx2fL,--zxacZcBe_wMdNoYxit_Q==,0,68
331471,2022-09-20T11:16:26.726929+09:00,dn9FLuVsRm6tY1EnoT5kmy,--zxacZcBe_wMdNoYxit_Q==,0,68
716532,2022-09-20T11:17:00.887372+09:00,e7MprTz2QralK4kO5u8OKP,--zxacZcBe_wMdNoYxit_Q==,66,68
255185,2022-09-20T11:17:01.235490+09:00,flNnhiVhQSqqDSYzAPu5AZ,--zxacZcBe_wMdNoYxit_Q==,78,68
591965,2022-09-20T11:17:23.932654+09:00,f2CjgIMkTxeQOHZwAunKU6,--zxacZcBe_wMdNoYxit_Q==,0,68
768529,2022-09-20T11:17:24.224757+09:00,fDl1k5TCS_S1UE-v4hjp3q,--zxacZcBe_wMdNoYxit_Q==,0,68
568145,2022-09-20T11:18:01.218655+09:00,cWtBbqgUSI6XGjSl2rkEMh,--zxacZcBe_wMdNoYxit_Q==,0,68
568158,2022-09-20T11:18:03.105243+09:00,fRQyfN0LTWCaQuQS06zYXp,--zxacZcBe_wMdNoYxit_Q==,0,68
122092,2022-09-20T11:18:04.380689+09:00,cVulkvP7QcKWBgvdaSaEfI,--zxacZcBe_wMdNoYxit_Q==,0,68
148188,2022-09-20T11:18:06.173671+09:00,d3vcnpYTQ52bd8KnMltR08,--zxacZcBe_wMdNoYxit_Q==,0,68
591967,2022-09-20T11:18:46.603542+09:00,edkD_2HbQeeN3lLFCAoBCg,--zxacZcBe_wMdNoYxit_Q==,0,68
307159,2022-09-20T11:19:18.391212+09:00,cMVbxAgKT6SaUs0gQ2TWOC,--zxacZcBe_wMdNoYxit_Q==,23,68
794589,2022-09-20T11:19:31.817343+09:00,f4YTj3n9TYS1OVoMf70FXd,--zxacZcBe_wMdNoYxit_Q==,119,68
307160,2022-09-20T11:19:39.016613+09:00,dtIvihIQS9CLoa-uT2pAkf,--zxacZcBe_wMdNoYxit_Q==,0,68
540126,2022-09-20T11:20:04.053195+09:00,f15pyFTRS7CKf2jyDyQJw7,--zxacZcBe_wMdNoYxit_Q==,108,68
200701,2022-09-20T11:20:15.166663+09:00,frPrH8o2QDat58qYSLvRaA,--zxacZcBe_wMdNoYxit_Q==,244,68
846460,2022-09-20T11:20:15.283987+09:00,fnk1BdRVPkDvl9PlLatWCa,--zxacZcBe_wMdNoYxit_Q==,60,68
383650,2022-09-20T11:20:30.574530+09:00,chZyYZ78T3q5x9lHi5-VIf,--zxacZcBe_wMdNoYxit_Q==,0,68
516247,2022-09-20T11:20:40.641269+09:00,er32jfCcTR2DDYq7A7dLFy,--zxacZcBe_wMdNoYxit_Q==,0,68
71587,2022-09-20T11:21:36.281480+09:00,eruvcN8aSDSkyGrObKVV8I,--zxacZcBe_wMdNoYxit_Q==,0,68
229031,2022-09-20T11:21:39.892068+09:00,dn5i5wKCTgKncLNGsf2Q-e,--zxacZcBe_wMdNoYxit_Q==,0,68
383651,2022-09-20T11:21:51.445224+09:00,frf37sjMRdmd050jfLUm8-,--zxacZcBe_wMdNoYxit_Q==,86,68
163542,2022-09-20T11:22:31.302123+09:00,fh4oK1Mvzk8UnyOqoXPw3X,--zxacZcBe_wMdNoYxit_Q==,0,68
409714,2022-09-20T11:22:54.830575+09:00,fTQuvvkFQfODqsLo7eK63m,--zxacZcBe_wMdNoYxit_Q==,0,68
176379,2022-09-20T11:22:58.289884+09:00,e4MMAvz1T3Gb8aFa-_7qSO,--zxacZcBe_wMdNoYxit_Q==,0,68
71586,2022-09-20T11:23:42.079392+09:00,eV8IL2NhRCaHWzxVIO_rKr,--zxacZcBe_wMdNoYxit_Q==,0,68
708986,2022-09-20T11:25:17.148848+09:00,ez1Rv06hRGCjZ6gZlfc1Nl,--zxacZcBe_wMdNoYxit_Q==,0,68
279202,2022-09-20T11:25:59.024057+09:00,cHaq5XD8900djvQ_o2xCpv,--zxacZcBe_wMdNoYxit_Q==,0,68
846461,2022-09-20T11:26:09.937399+09:00,f5dhYcmGTDyyyxfUm2upke,--zxacZcBe_wMdNoYxit_Q==,0,66
591968,2022-09-20T11:27:09.159915+09:00,fJW0EDdwQIqQSO8gA43PKF,--zxacZcBe_wMdNoYxit_Q==,0,68
71588,2022-09-20T11:27:17.993584+09:00,e5KxwdpzTnaN0SU9LzyEpt,--zxacZcBe_wMdNoYxit_Q==,0,68
516248,2022-09-20T11:27:32.804949+09:00,cufmfPK5QUeuqXLUYk6aAl,--zxacZcBe_wMdNoYxit_Q==,0,68
95897,2022-09-20T11:27:44.061694+09:00,d0eMNrP_RhW44xIPY7MwEN,--zxacZcBe_wMdNoYxit_Q==,0,68
820699,2022-09-20T11:27:55.783831+09:00,dlTg4yYjskU_qC5UWD72Sp,--zxacZcBe_wMdNoYxit_Q==,0,68
744783,2022-09-20T11:28:06.476484+09:00,dNYoLCVEQuqzCBL1gsQGhc,--zxacZcBe_wMdNoYxit_Q==,0,68
331472,2022-09-20T11:28:13.708854+09:00,fko0_oSzQbWoXIVJngDpAv,--zxacZcBe_wMdNoYxit_Q==,0,68
176378,2022-09-20T11:28:15.143067+09:00,cfwLmPsHSKm0Ik3k4QUc4e,--zxacZcBe_wMdNoYxit_Q==,0,68
489923,2022-09-20T11:28:34.771761+09:00,e5u2xEY0Q4SQ9MtBNEhlqy,--zxacZcBe_wMdNoYxit_Q==,0,68
733811,2022-09-20T11:28:41.404240+09:00,dz-miRCdSYu7cr0Z5IoPqr,--zxacZcBe_wMdNoYxit_Q==,0,68
781733,2022-09-20T11:29:10.241652+09:00,cJCVQOg9QZ6N3bhwUjL5VN,--zxacZcBe_wMdNoYxit_Q==,0,68
820701,2022-09-20T11:29:46.156958+09:00,ea59k4iSPkq7pSRuZfJIEw,--zxacZcBe_wMdNoYxit_Q==,0,68
71589,2022-09-20T11:29:55.530949+09:00,duEmZB2yRmiOOZ65Wu7Kel,--zxacZcBe_wMdNoYxit_Q==,0,68
